sno,station,date,hour,borrow_count,return_count,net_borrow,borrow_pred,return_pred,net_borrow_pred,inventory,total
500101041,辛亥新生路口東南側,2024-12-05,12,7,7,0,8.55537449311252,8.688222577512152,-0.46508624415501454,41,41
500101041,辛亥新生路口東南側,2024-12-05,13,8,8,0,8.56758362175148,9.294912016937896,-1.097342794512697,41,41
500101041,辛亥新生路口東南側,2024-12-05,14,6,4,2,8.79697976599293,9.031725577035406,-0.8598919602138629,41,41
500101041,辛亥新生路口東南側,2024-12-05,15,7,11,-4,8.856441467532129,9.90907727686002,-1.0327942620843518,41,41
500101041,辛亥新生路口東南側,2024-12-05,16,22,24,-2,8.675065803243136,9.26917962846022,-1.011219494965764,41,41
500101041,辛亥新生路口東南側,2024-12-05,17,18,22,-4,15.47545906856734,17.430824404466595,-2.1269184040484075,41,41
500101041,辛亥新生路口東南側,2024-12-05,18,30,34,-4,11.140537822059967,15.568617983821309,-4.3169250574917974,41,41
500101041,辛亥新生路口東南側,2024-12-05,19,12,34,-22,10.656850073874915,14.836909512711934,-3.1588795601304516,41,41
500101041,辛亥新生路口東南側,2024-12-05,20,24,2,22,11.401477130202357,6.52951230972597,5.2897983003875,41,41
500101041,辛亥新生路口東南側,2024-12-05,21,29,13,16,8.629210935483055,5.948021685385049,3.320259014555834,41,41
500101041,辛亥新生路口東南側,2024-12-05,22,6,6,0,8.76412492016114,6.005692796777306,3.1217490687423033,41,41
500101041,辛亥新生路口東南側,2024-12-05,23,1,1,0,0.8865041986805489,1.0323382908398533,-0.10860596948775665,41,41
500101041,辛亥新生路口東南側,2024-12-06,0,0,1,-1,1.4418717623414832,1.0788703283206842,0.32518940958156534,41,41
500101041,辛亥新生路口東南側,2024-12-06,1,1,0,1,1.0718416124793795,0.8150151237694362,0.33887078451074537,41,41
500101041,辛亥新生路口東南側,2024-12-06,2,0,0,0,0.9950051366057125,0.7889502809697249,0.28122391788384443,41,41
500101041,辛亥新生路口東南側,2024-12-06,3,0,1,-1,1.1186421981507868,0.8566026712746618,0.2598412443394189,41,41
500101041,辛亥新生路口東南側,2024-12-06,4,0,0,0,1.2542990114255193,1.0161350875153363,0.3796834949015622,41,41
500101041,辛亥新生路口東南側,2024-12-06,5,0,1,-1,1.3494879991145785,1.0874175826209902,0.27612859172015036,41,41
500101041,辛亥新生路口東南側,2024-12-06,6,1,0,1,9.040278284102826,5.212635529442067,3.72254912605606,41,41
500101041,辛亥新生路口東南側,2024-12-06,7,9,4,5,8.87467510662707,8.512960770555734,0.8373557989185825,41,41
500101041,辛亥新生路口東南側,2024-12-06,8,19,3,16,9.334225099112382,6.974715795052168,3.33454485549762,41,41
500101041,辛亥新生路口東南側,2024-12-06,9,15,4,11,10.522564829836023,6.131560155314881,4.986118603240948,41,41
500101041,辛亥新生路口東南側,2024-12-06,10,4,4,0,7.570605948401258,9.25172442872463,-1.4900265887527786,41,41
500101041,辛亥新生路口東南側,2024-12-06,11,1,1,0,7.46425305133532,8.198675903476305,-0.7101313522560332,41,41
500101041,辛亥新生路口東南側,2024-12-06,12,4,8,-4,7.527253165402128,7.815040816479916,-0.07002571382649504,41,41
500101041,辛亥新生路口東南側,2024-12-06,13,14,11,3,7.013699798365891,9.420994936887062,-2.257322169427384,41,41
500101041,辛亥新生路口東南側,2024-12-06,14,4,3,1,6.892135526009297,9.920800787689718,-2.804796246714787,41,41
500101041,辛亥新生路口東南側,2024-12-06,15,4,5,-1,7.289860540870422,9.002555805703974,-1.1380680820210394,41,41
500101041,辛亥新生路口東南側,2024-12-06,16,9,16,-7,7.567716029187807,7.784614057277737,-0.4548550771382984,41,41
500101041,辛亥新生路口東南側,2024-12-06,17,9,10,-1,14.251762623453198,19.914740176462807,-3.5609271212631057,41,41
500101041,辛亥新生路口東南側,2024-12-06,18,13,16,-3,11.069537593400185,15.340100048645347,-2.7412782716566113,41,41
