station,date,hour,borrow_count,return_count,inventory,neighbor_inventory_450m
臺大綜合體育館停車場前,2024-09-27,11,2.0,3.0,-27.0,93.0
臺大綜合體育館停車場前,2024-09-27,12,9.0,4.0,-32.0,64.0
臺大綜合體育館停車場前,2024-09-27,13,3.0,11.0,-24.0,99.0
臺大綜合體育館停車場前,2024-09-27,14,5.0,3.0,-26.0,109.0
臺大綜合體育館停車場前,2024-09-27,15,7.0,7.0,-26.0,57.0
臺大綜合體育館停車場前,2024-09-27,16,10.0,4.0,-32.0,-7.0
臺大綜合體育館停車場前,2024-09-27,17,4.0,4.0,-32.0,2.0
臺大綜合體育館停車場前,2024-09-27,18,2.0,5.0,-29.0,-4.0
臺大綜合體育館停車場前,2024-09-27,19,2.0,3.0,-28.0,25.0
臺大綜合體育館停車場前,2024-09-27,20,1.0,0.0,-29.0,-1.0
臺大綜合體育館停車場前,2024-09-27,21,4.0,0.0,-33.0,-74.0
臺大綜合體育館停車場前,2024-09-27,22,0.0,1.0,-32.0,-92.0
臺大綜合體育館停車場前,2024-09-27,23,1.0,0.0,-33.0,-96.0
臺大綜合體育館停車場前,2024-09-28,0,0.0,0.0,-33.0,-95.0
臺大綜合體育館停車場前,2024-09-28,1,0.0,0.0,-33.0,-93.0
臺大綜合體育館停車場前,2024-09-28,2,0.0,0.0,-33.0,-94.0
臺大綜合體育館停車場前,2024-09-28,3,0.0,0.0,-33.0,-94.0
臺大綜合體育館停車場前,2024-09-28,4,0.0,0.0,-33.0,-95.0
臺大綜合體育館停車場前,2024-09-28,5,0.0,0.0,-33.0,-92.0
臺大綜合體育館停車場前,2024-09-28,6,0.0,1.0,-32.0,-72.0
臺大綜合體育館停車場前,2024-09-28,7,1.0,1.0,-32.0,-56.0
臺大綜合體育館停車場前,2024-09-28,8,2.0,2.0,-32.0,-15.0
臺大綜合體育館停車場前,2024-09-28,9,0.0,1.0,-31.0,22.0
臺大綜合體育館停車場前,2024-09-28,10,4.0,7.0,-28.0,48.0
臺大綜合體育館停車場前,2024-09-28,11,0.0,0.0,-28.0,50.0
臺大綜合體育館停車場前,2024-09-28,12,5.0,3.0,-30.0,27.0
臺大綜合體育館停車場前,2024-09-28,13,4.0,10.0,-24.0,69.0
臺大綜合體育館停車場前,2024-09-28,14,5.0,4.0,-25.0,80.0
臺大綜合體育館停車場前,2024-09-28,15,6.0,4.0,-27.0,62.0
臺大綜合體育館停車場前,2024-09-28,16,4.0,3.0,-28.0,31.0
臺大綜合體育館停車場前,2024-09-28,17,0.0,0.0,-28.0,-5.0
臺大綜合體育館停車場前,2024-09-28,18,10.0,7.0,-31.0,-14.0
臺大綜合體育館停車場前,2024-09-28,19,0.0,6.0,-25.0,-5.0
臺大綜合體育館停車場前,2024-09-28,20,5.0,0.0,-30.0,12.0
臺大綜合體育館停車場前,2024-09-28,21,3.0,1.0,-32.0,-15.0
臺大綜合體育館停車場前,2024-09-28,22,0.0,0.0,-32.0,-34.0
臺大綜合體育館停車場前,2024-09-28,23,0.0,1.0,-31.0,-43.0
臺大綜合體育館停車場前,2024-09-29,0,0.0,0.0,-31.0,-37.0
臺大綜合體育館停車場前,2024-09-29,1,0.0,0.0,-31.0,-41.0
臺大綜合體育館停車場前,2024-09-29,2,0.0,1.0,-30.0,-43.0
臺大綜合體育館停車場前,2024-09-29,3,1.0,0.0,-31.0,-39.0
臺大綜合體育館停車場前,2024-09-29,4,1.0,0.0,-32.0,-39.0
臺大綜合體育館停車場前,2024-09-29,5,0.0,0.0,-32.0,-40.0
臺大綜合體育館停車場前,2024-09-29,6,0.0,0.0,-32.0,-31.0
臺大綜合體育館停車場前,2024-09-29,7,0.0,0.0,-32.0,-15.0
臺大綜合體育館停車場前,2024-09-29,8,0.0,1.0,-31.0,21.0
臺大綜合體育館停車場前,2024-09-29,9,3.0,12.0,-22.0,50.0
臺大綜合體育館停車場前,2024-09-29,10,3.0,16.0,-9.0,68.0
臺大綜合體育館停車場前,2024-09-29,11,0.0,2.0,-7.0,68.0
臺大綜合體育館停車場前,2024-09-29,12,2.0,1.0,-8.0,56.0
臺大綜合體育館停車場前,2024-09-29,13,0.0,0.0,-8.0,82.0
臺大綜合體育館停車場前,2024-09-29,14,0.0,1.0,-7.0,87.0
臺大綜合體育館停車場前,2024-09-29,15,3.0,11.0,1.0,104.0
臺大綜合體育館停車場前,2024-09-29,16,6.0,9.0,4.0,74.0
臺大綜合體育館停車場前,2024-09-29,17,3.0,4.0,5.0,-14.0
臺大綜合體育館停車場前,2024-09-29,18,11.0,1.0,-5.0,-20.0
臺大綜合體育館停車場前,2024-09-29,19,7.0,5.0,-7.0,-15.0
臺大綜合體育館停車場前,2024-09-29,20,0.0,3.0,-4.0,-11.0
臺大綜合體育館停車場前,2024-09-29,21,5.0,1.0,-8.0,-11.0
臺大綜合體育館停車場前,2024-09-29,22,2.0,0.0,-10.0,8.0
臺大綜合體育館停車場前,2024-09-29,23,3.0,0.0,-13.0,5.0
臺大綜合體育館停車場前,2024-09-30,0,0.0,0.0,-13.0,0.0
臺大綜合體育館停車場前,2024-09-30,1,1.0,0.0,-14.0,-6.0
臺大綜合體育館停車場前,2024-09-30,2,0.0,0.0,-14.0,-6.0
臺大綜合體育館停車場前,2024-09-30,3,0.0,0.0,-14.0,-6.0
臺大綜合體育館停車場前,2024-09-30,4,0.0,0.0,-14.0,-6.0
臺大綜合體育館停車場前,2024-09-30,5,0.0,0.0,-14.0,-5.0
臺大綜合體育館停車場前,2024-09-30,6,0.0,1.0,-13.0,8.0
臺大綜合體育館停車場前,2024-09-30,7,1.0,3.0,-11.0,25.0
臺大綜合體育館停車場前,2024-09-30,8,4.0,2.0,-13.0,40.0
臺大綜合體育館停車場前,2024-09-30,9,8.0,7.0,-14.0,54.0
臺大綜合體育館停車場前,2024-09-30,10,4.0,25.0,7.0,104.0
臺大綜合體育館停車場前,2024-09-30,11,4.0,1.0,4.0,38.0
臺大綜合體育館停車場前,2024-09-30,12,6.0,4.0,2.0,56.0
臺大綜合體育館停車場前,2024-09-30,13,1.0,2.0,3.0,99.0
臺大綜合體育館停車場前,2024-09-30,14,1.0,1.0,3.0,100.0
臺大綜合體育館停車場前,2024-09-30,15,3.0,2.0,2.0,124.0
臺大綜合體育館停車場前,2024-09-30,16,4.0,2.0,0.0,107.0
臺大綜合體育館停車場前,2024-09-30,17,26.0,9.0,-17.0,13.0
臺大綜合體育館停車場前,2024-09-30,18,5.0,5.0,-17.0,12.0
臺大綜合體育館停車場前,2024-09-30,19,3.0,2.0,-18.0,28.0
臺大綜合體育館停車場前,2024-09-30,20,0.0,0.0,-18.0,-1.0
臺大綜合體育館停車場前,2024-09-30,21,2.0,1.0,-19.0,-28.0
臺大綜合體育館停車場前,2024-09-30,22,1.0,2.0,-18.0,-33.0
臺大綜合體育館停車場前,2024-09-30,23,1.0,0.0,-19.0,-32.0
辛亥新生路口東南側,2024-09-01,0,1.0,2.0,42.0,149.0
辛亥新生路口東南側,2024-09-01,1,1.0,3.0,44.0,149.0
辛亥新生路口東南側,2024-09-01,2,1.0,0.0,43.0,149.0
辛亥新生路口東南側,2024-09-01,3,1.0,2.0,44.0,150.0
辛亥新生路口東南側,2024-09-01,4,0.0,0.0,44.0,151.0
辛亥新生路口東南側,2024-09-01,5,2.0,1.0,43.0,150.0
辛亥新生路口東南側,2024-09-01,6,4.0,2.0,41.0,150.0
辛亥新生路口東南側,2024-09-01,7,3.0,3.0,41.0,145.0
辛亥新生路口東南側,2024-09-01,8,2.0,6.0,45.0,174.0
辛亥新生路口東南側,2024-09-01,9,5.0,9.0,49.0,242.0
辛亥新生路口東南側,2024-09-01,10,7.0,8.0,50.0,262.0
辛亥新生路口東南側,2024-09-01,11,11.0,11.0,50.0,276.0
辛亥新生路口東南側,2024-09-01,12,17.0,33.0,66.0,323.0
辛亥新生路口東南側,2024-09-01,13,10.0,10.0,66.0,352.0
辛亥新生路口東南側,2024-09-01,14,5.0,4.0,65.0,282.0
辛亥新生路口東南側,2024-09-01,15,56.0,20.0,29.0,202.0
辛亥新生路口東南側,2024-09-01,16,3.0,4.0,30.0,205.0
辛亥新生路口東南側,2024-09-01,17,11.0,8.0,27.0,209.0
辛亥新生路口東南側,2024-09-01,18,5.0,9.0,31.0,217.0
辛亥新生路口東南側,2024-09-01,19,6.0,6.0,31.0,202.0
辛亥新生路口東南側,2024-09-01,20,15.0,11.0,27.0,206.0
辛亥新生路口東南側,2024-09-01,21,5.0,2.0,24.0,196.0
辛亥新生路口東南側,2024-09-01,22,10.0,6.0,20.0,195.0
辛亥新生路口東南側,2024-09-01,23,4.0,6.0,22.0,196.0
辛亥新生路口東南側,2024-09-02,0,2.0,2.0,22.0,199.0
辛亥新生路口東南側,2024-09-02,1,0.0,0.0,22.0,201.0
辛亥新生路口東南側,2024-09-02,2,0.0,0.0,22.0,200.0
辛亥新生路口東南側,2024-09-02,3,1.0,0.0,21.0,201.0
辛亥新生路口東南側,2024-09-02,4,0.0,0.0,21.0,201.0
辛亥新生路口東南側,2024-09-02,5,1.0,1.0,21.0,208.0
辛亥新生路口東南側,2024-09-02,6,4.0,5.0,22.0,218.0
辛亥新生路口東南側,2024-09-02,7,12.0,13.0,23.0,237.0
辛亥新生路口東南側,2024-09-02,8,18.0,6.0,11.0,261.0
辛亥新生路口東南側,2024-09-02,9,3.0,4.0,12.0,240.0
辛亥新生路口東南側,2024-09-02,10,3.0,3.0,12.0,300.0
辛亥新生路口東南側,2024-09-02,11,6.0,6.0,12.0,237.0
辛亥新生路口東南側,2024-09-02,12,7.0,6.0,11.0,219.0
辛亥新生路口東南側,2024-09-02,13,16.0,21.0,16.0,252.0
辛亥新生路口東南側,2024-09-02,14,11.0,4.0,9.0,215.0
辛亥新生路口東南側,2024-09-02,15,6.0,12.0,15.0,271.0
辛亥新生路口東南側,2024-09-02,16,19.0,16.0,12.0,164.0
辛亥新生路口東南側,2024-09-02,17,17.0,15.0,10.0,179.0
辛亥新生路口東南側,2024-09-02,18,17.0,18.0,11.0,165.0
辛亥新生路口東南側,2024-09-02,19,10.0,9.0,10.0,165.0
辛亥新生路口東南側,2024-09-02,20,13.0,12.0,9.0,151.0
辛亥新生路口東南側,2024-09-02,21,7.0,7.0,9.0,146.0
辛亥新生路口東南側,2024-09-02,22,1.0,3.0,11.0,148.0
辛亥新生路口東南側,2024-09-02,23,2.0,0.0,9.0,151.0
辛亥新生路口東南側,2024-09-03,0,0.0,0.0,9.0,152.0
辛亥新生路口東南側,2024-09-03,1,0.0,0.0,9.0,149.0
辛亥新生路口東南側,2024-09-03,2,0.0,0.0,9.0,148.0
辛亥新生路口東南側,2024-09-03,3,0.0,1.0,10.0,148.0
辛亥新生路口東南側,2024-09-03,4,1.0,1.0,10.0,146.0
辛亥新生路口東南側,2024-09-03,5,0.0,0.0,10.0,154.0
辛亥新生路口東南側,2024-09-03,6,3.0,1.0,8.0,159.0
辛亥新生路口東南側,2024-09-03,7,7.0,7.0,8.0,211.0
辛亥新生路口東南側,2024-09-03,8,10.0,11.0,9.0,197.0
辛亥新生路口東南側,2024-09-03,9,3.0,2.0,8.0,170.0
辛亥新生路口東南側,2024-09-03,10,6.0,6.0,8.0,228.0
辛亥新生路口東南側,2024-09-03,11,4.0,6.0,10.0,171.0
辛亥新生路口東南側,2024-09-03,12,5.0,3.0,8.0,186.0
辛亥新生路口東南側,2024-09-03,13,4.0,4.0,8.0,236.0
辛亥新生路口東南側,2024-09-03,14,7.0,10.0,11.0,217.0
辛亥新生路口東南側,2024-09-03,15,7.0,11.0,15.0,244.0
辛亥新生路口東南側,2024-09-03,16,9.0,13.0,19.0,159.0
辛亥新生路口東南側,2024-09-03,17,27.0,16.0,8.0,178.0
辛亥新生路口東南側,2024-09-03,18,11.0,13.0,10.0,154.0
辛亥新生路口東南側,2024-09-03,19,12.0,12.0,10.0,150.0
辛亥新生路口東南側,2024-09-03,20,8.0,7.0,9.0,140.0
辛亥新生路口東南側,2024-09-03,21,11.0,10.0,8.0,137.0
辛亥新生路口東南側,2024-09-03,22,2.0,2.0,8.0,140.0
辛亥新生路口東南側,2024-09-03,23,1.0,1.0,8.0,139.0
辛亥新生路口東南側,2024-09-04,0,4.0,1.0,5.0,138.0
辛亥新生路口東南側,2024-09-04,1,0.0,1.0,6.0,136.0
辛亥新生路口東南側,2024-09-04,2,1.0,0.0,5.0,136.0
辛亥新生路口東南側,2024-09-04,3,0.0,0.0,5.0,137.0
辛亥新生路口東南側,2024-09-04,4,0.0,0.0,5.0,140.0
辛亥新生路口東南側,2024-09-04,5,0.0,2.0,7.0,147.0
辛亥新生路口東南側,2024-09-04,6,7.0,2.0,2.0,152.0
辛亥新生路口東南側,2024-09-04,7,18.0,11.0,-5.0,214.0
辛亥新生路口東南側,2024-09-04,8,14.0,11.0,-8.0,199.0
辛亥新生路口東南側,2024-09-04,9,2.0,2.0,-8.0,186.0
辛亥新生路口東南側,2024-09-04,10,6.0,6.0,-8.0,252.0
辛亥新生路口東南側,2024-09-04,11,5.0,8.0,-5.0,189.0
辛亥新生路口東南側,2024-09-04,12,9.0,6.0,-8.0,175.0
辛亥新生路口東南側,2024-09-04,13,10.0,13.0,-5.0,221.0
辛亥新生路口東南側,2024-09-04,14,5.0,6.0,-4.0,180.0
辛亥新生路口東南側,2024-09-04,15,14.0,12.0,-6.0,195.0
辛亥新生路口東南側,2024-09-04,16,10.0,11.0,-5.0,127.0
辛亥新生路口東南側,2024-09-04,17,15.0,11.0,-9.0,102.0
辛亥新生路口東南側,2024-09-04,18,16.0,18.0,-7.0,88.0
辛亥新生路口東南側,2024-09-04,19,11.0,13.0,-5.0,92.0
辛亥新生路口東南側,2024-09-04,20,12.0,10.0,-7.0,86.0
辛亥新生路口東南側,2024-09-04,21,11.0,8.0,-10.0,76.0
辛亥新生路口東南側,2024-09-04,22,5.0,6.0,-9.0,71.0
辛亥新生路口東南側,2024-09-04,23,5.0,5.0,-9.0,69.0
辛亥新生路口東南側,2024-09-05,0,0.0,0.0,-9.0,73.0
辛亥新生路口東南側,2024-09-05,1,1.0,1.0,-9.0,73.0
辛亥新生路口東南側,2024-09-05,2,0.0,0.0,-9.0,72.0
辛亥新生路口東南側,2024-09-05,3,0.0,0.0,-9.0,72.0
辛亥新生路口東南側,2024-09-05,4,0.0,0.0,-9.0,71.0
辛亥新生路口東南側,2024-09-05,5,1.0,1.0,-9.0,76.0
辛亥新生路口東南側,2024-09-05,6,3.0,1.0,-11.0,84.0
辛亥新生路口東南側,2024-09-05,7,5.0,5.0,-11.0,128.0
辛亥新生路口東南側,2024-09-05,8,8.0,7.0,-12.0,63.0
辛亥新生路口東南側,2024-09-05,9,4.0,4.0,-12.0,71.0
辛亥新生路口東南側,2024-09-05,10,14.0,15.0,-11.0,116.0
辛亥新生路口東南側,2024-09-05,11,3.0,4.0,-10.0,71.0
辛亥新生路口東南側,2024-09-05,12,5.0,3.0,-12.0,70.0
辛亥新生路口東南側,2024-09-05,13,4.0,7.0,-9.0,80.0
辛亥新生路口東南側,2024-09-05,14,5.0,10.0,-4.0,57.0
辛亥新生路口東南側,2024-09-05,15,7.0,11.0,0.0,113.0
辛亥新生路口東南側,2024-09-05,16,17.0,5.0,-12.0,54.0
辛亥新生路口東南側,2024-09-05,17,9.0,9.0,-12.0,62.0
辛亥新生路口東南側,2024-09-05,18,12.0,13.0,-11.0,53.0
辛亥新生路口東南側,2024-09-05,19,11.0,13.0,-9.0,53.0
辛亥新生路口東南側,2024-09-05,20,9.0,7.0,-11.0,42.0
辛亥新生路口東南側,2024-09-05,21,10.0,10.0,-11.0,49.0
辛亥新生路口東南側,2024-09-05,22,6.0,2.0,-15.0,39.0
辛亥新生路口東南側,2024-09-05,23,8.0,2.0,-21.0,47.0
辛亥新生路口東南側,2024-09-06,0,3.0,0.0,-24.0,48.0
辛亥新生路口東南側,2024-09-06,1,0.0,0.0,-24.0,48.0
辛亥新生路口東南側,2024-09-06,2,1.0,0.0,-25.0,51.0
辛亥新生路口東南側,2024-09-06,3,1.0,0.0,-26.0,54.0
辛亥新生路口東南側,2024-09-06,4,0.0,0.0,-26.0,54.0
辛亥新生路口東南側,2024-09-06,5,0.0,3.0,-23.0,60.0
辛亥新生路口東南側,2024-09-06,6,3.0,2.0,-24.0,63.0
辛亥新生路口東南側,2024-09-06,7,13.0,11.0,-26.0,91.0
辛亥新生路口東南側,2024-09-06,8,14.0,5.0,-35.0,77.0
辛亥新生路口東南側,2024-09-06,9,8.0,8.0,-35.0,72.0
辛亥新生路口東南側,2024-09-06,10,3.0,4.0,-34.0,124.0
辛亥新生路口東南側,2024-09-06,11,6.0,8.0,-32.0,108.0
辛亥新生路口東南側,2024-09-06,12,10.0,10.0,-32.0,90.0
辛亥新生路口東南側,2024-09-06,13,7.0,10.0,-29.0,167.0
辛亥新生路口東南側,2024-09-06,14,9.0,9.0,-29.0,133.0
辛亥新生路口東南側,2024-09-06,15,7.0,10.0,-26.0,121.0
辛亥新生路口東南側,2024-09-06,16,18.0,13.0,-31.0,84.0
辛亥新生路口東南側,2024-09-06,17,22.0,18.0,-35.0,77.0
辛亥新生路口東南側,2024-09-06,18,15.0,15.0,-35.0,89.0
辛亥新生路口東南側,2024-09-06,19,10.0,13.0,-32.0,99.0
辛亥新生路口東南側,2024-09-06,20,10.0,6.0,-36.0,64.0
辛亥新生路口東南側,2024-09-06,21,2.0,2.0,-36.0,59.0
辛亥新生路口東南側,2024-09-06,22,6.0,6.0,-36.0,59.0
辛亥新生路口東南側,2024-09-06,23,0.0,0.0,-36.0,60.0
辛亥新生路口東南側,2024-09-07,0,0.0,1.0,-35.0,62.0
辛亥新生路口東南側,2024-09-07,1,1.0,0.0,-36.0,62.0
辛亥新生路口東南側,2024-09-07,2,0.0,1.0,-35.0,62.0
辛亥新生路口東南側,2024-09-07,3,1.0,0.0,-36.0,63.0
辛亥新生路口東南側,2024-09-07,4,0.0,1.0,-35.0,64.0
辛亥新生路口東南側,2024-09-07,5,1.0,1.0,-35.0,65.0
辛亥新生路口東南側,2024-09-07,6,3.0,4.0,-34.0,66.0
辛亥新生路口東南側,2024-09-07,7,2.0,2.0,-34.0,76.0
辛亥新生路口東南側,2024-09-07,8,5.0,15.0,-24.0,118.0
辛亥新生路口東南側,2024-09-07,9,14.0,18.0,-20.0,184.0
辛亥新生路口東南側,2024-09-07,10,17.0,8.0,-29.0,197.0
辛亥新生路口東南側,2024-09-07,11,26.0,9.0,-46.0,207.0
辛亥新生路口東南側,2024-09-07,12,7.0,5.0,-48.0,195.0
辛亥新生路口東南側,2024-09-07,13,8.0,8.0,-48.0,206.0
辛亥新生路口東南側,2024-09-07,14,7.0,8.0,-47.0,196.0
辛亥新生路口東南側,2024-09-07,15,12.0,7.0,-52.0,191.0
辛亥新生路口東南側,2024-09-07,16,10.0,9.0,-53.0,180.0
辛亥新生路口東南側,2024-09-07,17,4.0,2.0,-55.0,183.0
辛亥新生路口東南側,2024-09-07,18,2.0,6.0,-51.0,187.0
辛亥新生路口東南側,2024-09-07,19,2.0,4.0,-49.0,182.0
辛亥新生路口東南側,2024-09-07,20,5.0,2.0,-52.0,152.0
辛亥新生路口東南側,2024-09-07,21,7.0,4.0,-55.0,126.0
辛亥新生路口東南側,2024-09-07,22,5.0,15.0,-45.0,110.0
辛亥新生路口東南側,2024-09-07,23,1.0,3.0,-43.0,109.0
辛亥新生路口東南側,2024-09-08,0,1.0,1.0,-43.0,114.0
辛亥新生路口東南側,2024-09-08,1,0.0,0.0,-43.0,111.0
辛亥新生路口東南側,2024-09-08,2,0.0,0.0,-43.0,111.0
辛亥新生路口東南側,2024-09-08,3,0.0,0.0,-43.0,111.0
辛亥新生路口東南側,2024-09-08,4,1.0,1.0,-43.0,109.0
辛亥新生路口東南側,2024-09-08,5,0.0,1.0,-42.0,112.0
辛亥新生路口東南側,2024-09-08,6,0.0,2.0,-40.0,105.0
辛亥新生路口東南側,2024-09-08,7,0.0,5.0,-35.0,116.0
辛亥新生路口東南側,2024-09-08,8,5.0,9.0,-31.0,159.0
辛亥新生路口東南側,2024-09-08,9,8.0,13.0,-26.0,239.0
辛亥新生路口東南側,2024-09-08,10,11.0,9.0,-28.0,267.0
辛亥新生路口東南側,2024-09-08,11,8.0,6.0,-30.0,227.0
辛亥新生路口東南側,2024-09-08,12,7.0,10.0,-27.0,225.0
辛亥新生路口東南側,2024-09-08,13,7.0,10.0,-24.0,267.0
辛亥新生路口東南側,2024-09-08,14,6.0,4.0,-26.0,255.0
辛亥新生路口東南側,2024-09-08,15,7.0,12.0,-21.0,236.0
辛亥新生路口東南側,2024-09-08,16,3.0,5.0,-19.0,209.0
辛亥新生路口東南側,2024-09-08,17,18.0,7.0,-30.0,171.0
辛亥新生路口東南側,2024-09-08,18,30.0,25.0,-35.0,133.0
辛亥新生路口東南側,2024-09-08,19,22.0,4.0,-53.0,131.0
辛亥新生路口東南側,2024-09-08,20,4.0,14.0,-43.0,127.0
辛亥新生路口東南側,2024-09-08,21,5.0,7.0,-41.0,126.0
辛亥新生路口東南側,2024-09-08,22,5.0,5.0,-41.0,124.0
辛亥新生路口東南側,2024-09-08,23,0.0,3.0,-38.0,127.0
辛亥新生路口東南側,2024-09-09,0,0.0,5.0,-33.0,132.0
辛亥新生路口東南側,2024-09-09,1,1.0,0.0,-34.0,130.0
辛亥新生路口東南側,2024-09-09,2,0.0,0.0,-34.0,129.0
辛亥新生路口東南側,2024-09-09,3,0.0,1.0,-33.0,129.0
辛亥新生路口東南側,2024-09-09,4,2.0,0.0,-35.0,130.0
辛亥新生路口東南側,2024-09-09,5,0.0,0.0,-35.0,137.0
辛亥新生路口東南側,2024-09-09,6,6.0,4.0,-37.0,148.0
辛亥新生路口東南側,2024-09-09,7,8.0,10.0,-35.0,149.0
辛亥新生路口東南側,2024-09-09,8,21.0,4.0,-52.0,150.0
辛亥新生路口東南側,2024-09-09,9,13.0,6.0,-59.0,134.0
辛亥新生路口東南側,2024-09-09,10,3.0,8.0,-54.0,188.0
辛亥新生路口東南側,2024-09-09,11,11.0,18.0,-47.0,152.0
辛亥新生路口東南側,2024-09-09,12,18.0,12.0,-53.0,122.0
辛亥新生路口東南側,2024-09-09,13,10.0,10.0,-53.0,182.0
辛亥新生路口東南側,2024-09-09,14,13.0,9.0,-57.0,177.0
辛亥新生路口東南側,2024-09-09,15,7.0,12.0,-52.0,153.0
辛亥新生路口東南側,2024-09-09,16,16.0,11.0,-57.0,141.0
辛亥新生路口東南側,2024-09-09,17,15.0,18.0,-54.0,77.0
辛亥新生路口東南側,2024-09-09,18,25.0,23.0,-56.0,81.0
辛亥新生路口東南側,2024-09-09,19,14.0,19.0,-51.0,100.0
辛亥新生路口東南側,2024-09-09,20,17.0,8.0,-60.0,50.0
辛亥新生路口東南側,2024-09-09,21,6.0,5.0,-61.0,47.0
辛亥新生路口東南側,2024-09-09,22,4.0,5.0,-60.0,49.0
辛亥新生路口東南側,2024-09-09,23,5.0,5.0,-60.0,47.0
辛亥新生路口東南側,2024-09-10,0,3.0,1.0,-62.0,47.0
辛亥新生路口東南側,2024-09-10,1,2.0,0.0,-64.0,48.0
辛亥新生路口東南側,2024-09-10,2,1.0,0.0,-65.0,48.0
辛亥新生路口東南側,2024-09-10,3,0.0,0.0,-65.0,48.0
辛亥新生路口東南側,2024-09-10,4,0.0,0.0,-65.0,47.0
辛亥新生路口東南側,2024-09-10,5,0.0,0.0,-65.0,52.0
辛亥新生路口東南側,2024-09-10,6,5.0,2.0,-68.0,59.0
辛亥新生路口東南側,2024-09-10,7,12.0,7.0,-73.0,99.0
辛亥新生路口東南側,2024-09-10,8,12.0,10.0,-75.0,115.0
辛亥新生路口東南側,2024-09-10,9,3.0,4.0,-74.0,72.0
辛亥新生路口東南側,2024-09-10,10,11.0,10.0,-75.0,106.0
辛亥新生路口東南側,2024-09-10,11,5.0,4.0,-76.0,81.0
辛亥新生路口東南側,2024-09-10,12,7.0,10.0,-73.0,94.0
辛亥新生路口東南側,2024-09-10,13,10.0,9.0,-74.0,132.0
辛亥新生路口東南側,2024-09-10,14,4.0,3.0,-75.0,93.0
辛亥新生路口東南側,2024-09-10,15,4.0,11.0,-68.0,99.0
辛亥新生路口東南側,2024-09-10,16,13.0,11.0,-70.0,87.0
辛亥新生路口東南側,2024-09-10,17,35.0,29.0,-76.0,63.0
辛亥新生路口東南側,2024-09-10,18,17.0,20.0,-73.0,65.0
辛亥新生路口東南側,2024-09-10,19,7.0,8.0,-72.0,62.0
辛亥新生路口東南側,2024-09-10,20,15.0,15.0,-72.0,54.0
辛亥新生路口東南側,2024-09-10,21,10.0,7.0,-75.0,24.0
辛亥新生路口東南側,2024-09-10,22,3.0,2.0,-76.0,25.0
辛亥新生路口東南側,2024-09-10,23,5.0,5.0,-76.0,28.0
辛亥新生路口東南側,2024-09-11,0,2.0,0.0,-78.0,30.0
辛亥新生路口東南側,2024-09-11,1,3.0,0.0,-81.0,31.0
辛亥新生路口東南側,2024-09-11,2,0.0,0.0,-81.0,25.0
辛亥新生路口東南側,2024-09-11,3,1.0,1.0,-81.0,25.0
辛亥新生路口東南側,2024-09-11,4,0.0,0.0,-81.0,25.0
辛亥新生路口東南側,2024-09-11,5,0.0,1.0,-80.0,31.0
辛亥新生路口東南側,2024-09-11,6,6.0,4.0,-82.0,37.0
辛亥新生路口東南側,2024-09-11,7,14.0,13.0,-83.0,70.0
辛亥新生路口東南側,2024-09-11,8,13.0,7.0,-89.0,102.0
辛亥新生路口東南側,2024-09-11,9,2.0,3.0,-88.0,67.0
辛亥新生路口東南側,2024-09-11,10,5.0,4.0,-89.0,120.0
辛亥新生路口東南側,2024-09-11,11,5.0,5.0,-89.0,83.0
辛亥新生路口東南側,2024-09-11,12,6.0,6.0,-89.0,94.0
